variable,model,date,scenario,season,value
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,MarMay,2.92228973
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,JunAug,2.8478712150000005
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,SepNov,3.8839348115
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,year,2.545727595
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,DecFeb,3.176977780526316
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,MarMay,2.0776620410000004
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,JunAug,1.7263870224999998
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,SepNov,3.1128199369999994
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,year,3.264816105
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,DecFeb,3.651928354210527
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,MarMay,2.488393499
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,JunAug,2.71451674
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,SepNov,4.123899045
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,year,4.37347394
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,DecFeb,5.711727602105263
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,MarMay,3.1614221385
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,JunAug,3.2659942300000004
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,SepNov,5.38789523
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,year,5.858860169999999
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,DecFeb,7.8604051526315795
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,MarMay,4.73885716
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,JunAug,4.474984955
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,SepNov,6.357415295
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,year,1.299416431
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,DecFeb,2.240766644
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,MarMay,0.8753158585000002
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,JunAug,1.05476025
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,SepNov,1.099378565
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,year,1.8637056513749997
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,DecFeb,3.1760997934999993
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,MarMay,1.656730825
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,JunAug,1.2839683874999999
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,SepNov,1.624025945
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,year,1.6934716634999998
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,DecFeb,3.2680812200000005
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,MarMay,1.15539514715
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,JunAug,1.2352980960000002
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,SepNov,1.316548971
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,year,1.6112480125000002
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,DecFeb,2.6427310537000004
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,MarMay,1.4630143465
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,JunAug,1.0121050870000001
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,SepNov,1.4098851135000001
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,year,1.7183555265
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,DecFeb,2.6226011369999997
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,MarMay,1.2803598209999998
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,JunAug,1.487751303
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,SepNov,1.4946431395000004
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,year,2.6850208199999996
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,DecFeb,3.931278073399999
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,MarMay,2.824637385
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,JunAug,1.9112628899999997
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,SepNov,2.1017732634999997
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,year,2.3319224800000002
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,DecFeb,3.1612519475000003
