variable,model,date,scenario,season,value
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp85,year,1.909650195
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp85,DecFeb,1.7901066054500003
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp85,MarMay,1.980757492
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp85,JunAug,2.0326541199999997
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp85,SepNov,1.842875064
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp26,year,1.0936424175000001
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp26,DecFeb,1.2034817365789474
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp26,MarMay,1.0803284511000002
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp26,JunAug,1.1912600059999998
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp26,SepNov,0.9724967914999999
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,year,2.149513685
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,DecFeb,2.1670288584210526
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,MarMay,2.2380459032499997
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,JunAug,2.2602474549999996
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,SepNov,1.952536245
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,year,4.1691376049999995
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,DecFeb,4.119733421052632
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,MarMay,3.9734187149999998
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,JunAug,4.416063735000001
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,SepNov,4.212703835
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,year,0.8722493010000001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,DecFeb,0.4797148174
